audio,age,id,sad,happy,lead_time,disgust,updated_at,annotation_id,fear,created_at,gender,annotator,mood,surprise,sentiment,notes,anger,anxiety
/data/local-files/?d=sample/1040_ANG_XX_IWL_cremad.m4a,30s,42,None,None,20.049,None,2023-01-26T12:13:24.785632Z,105,None,2023-01-26T12:13:24.785585Z,Male,1,Bad,None,-2,,Extremely,6
/data/local-files/?d=sample/1040_ANG_XX_IWL_cremad.m4a,teens,42,None,Moderate,24.492,None,2023-01-26T05:44:00.146541Z,88,None,2023-01-26T05:44:00.146499Z,Male,3,Good,A little,+1,,A little,1
/data/local-files/?d=sample/1040_FEA_XX_IWW_cremad.m4a,50s,43,A little,None,12.236,None,2023-01-28T22:36:44.651788Z,256,A little,2023-01-28T22:36:44.651747Z,Male,2,Meh,None,-1,,None,3
/data/local-files/?d=sample/1040_FEA_XX_IWW_cremad.m4a,20s,43,Moderate,None,20.097,None,2023-01-26T12:13:51.424844Z,106,None,2023-01-26T12:13:51.424802Z,Male,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/1040_FEA_XX_IWW_cremad.m4a,40s,43,A little,None,42.107,None,2023-01-26T05:44:44.925686Z,89,A little,2023-01-26T05:44:44.925644Z,Female,3,Meh,A little,-1,,None,3
/data/local-files/?d=sample/1045_ANG_LO_IEO_cremad.m4a,30s,44,None,None,16.093,A little,2023-01-28T22:37:04.028160Z,257,None,2023-01-28T22:37:04.028117Z,Male,2,Meh,None,-1,,None,3
/data/local-files/?d=sample/1045_ANG_LO_IEO_cremad.m4a,20s,44,None,None,21.69,Extremely,2023-01-26T12:14:16.348431Z,107,None,2023-01-26T12:14:16.348388Z,Male,1,Bad,None,-1,,None,3
/data/local-files/?d=sample/1045_ANG_LO_IEO_cremad.m4a,20s,44,None,A little,36.19,None,2023-01-26T06:26:42.213498Z,90,None,2023-01-26T06:26:42.213450Z,Male,3,Meh,None,0,,A little,1
/data/local-files/?d=sample/1048_DIS_MD_IEO_cremad.m4a,50s,45,None,Moderate,12.883,None,2023-01-28T22:37:19.283453Z,258,None,2023-01-28T22:37:19.283409Z,Male,2,Good,None,0,,None,2
/data/local-files/?d=sample/1048_DIS_MD_IEO_cremad.m4a,30s,45,None,None,37.741,None,2023-02-15T07:00:50.372586Z,108,Moderate,2023-01-26T12:15:18.942207Z,Male,1,Bad,A little,0,,None,7
/data/local-files/?d=sample/1048_DIS_MD_IEO_cremad.m4a,30s,45,None,A little,648.426,None,2023-01-26T06:37:34.288342Z,91,None,2023-01-26T06:37:34.288298Z,Male,3,Meh,None,+1,,None,0 - None
/data/local-files/?d=sample/1048_DIS_XX_TSI_cremad.m4a,60s,46,None,A little,14.614,None,2023-01-28T22:37:36.106268Z,259,None,2023-01-28T22:37:36.106224Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/1048_DIS_XX_TSI_cremad.m4a,30s,46,A little,None,826.343,None,2023-01-26T06:51:25.266190Z,92,None,2023-01-26T06:51:25.266149Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/1048_DIS_XX_TSI_cremad.m4a,20s,46,None,None,66.703,Moderate,2023-01-26T12:14:43.925358Z,27,None,2023-01-23T14:40:37.782826Z,Male,1,Bad,None,-1,,None,3
/data/local-files/?d=sample/1048_SAD_XX_ITS_cremad.m4a,30s,47,None,Moderate,24.858,None,2023-02-08T14:31:44.170535Z,566,None,2023-02-08T14:31:44.170494Z,Male,3,Good,A little,+1,,None,0 - None
/data/local-files/?d=sample/1048_SAD_XX_ITS_cremad.m4a,40s,47,None,None,10.898,None,2023-01-28T22:37:49.558238Z,260,None,2023-01-28T22:37:49.558197Z,Male,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/1048_SAD_XX_ITS_cremad.m4a,20s,47,None,None,56.423,None,2023-01-23T14:42:06.786275Z,29,A little,2023-01-23T14:42:06.786228Z,Male,1,Meh,None,-1,,None,2
/data/local-files/?d=sample/1049_DIS_XX_ITH_cremad.m4a,30s,48,Moderate,None,27.402,A little,2023-02-08T14:31:11.076007Z,565,Moderate,2023-02-08T14:31:11.075965Z,Female,3,Bad,None,-2,,None,7
/data/local-files/?d=sample/1049_DIS_XX_ITH_cremad.m4a,50s,48,None,None,10.63,None,2023-01-28T22:38:03.093464Z,261,None,2023-01-28T22:38:03.093421Z,Female,2,Meh,None,0,,None,1
/data/local-files/?d=sample/1049_DIS_XX_ITH_cremad.m4a,40s,48,None,None,27.588,None,2023-01-23T14:41:08.423585Z,28,A little,2023-01-23T14:41:08.423526Z,Female,1,Meh,None,0,,None,3
/data/local-files/?d=sample/1049_DIS_XX_TSI_cremad.m4a,40s,49,None,Moderate,15.9,None,2023-01-28T22:38:21.462883Z,262,None,2023-01-28T22:38:21.462836Z,Female,2,Good,A little,+2,,None,0 - None
/data/local-files/?d=sample/1049_DIS_XX_TSI_cremad.m4a,30s,49,None,None,26.082,Extremely,2023-01-26T12:16:05.796423Z,109,None,2023-01-26T12:16:05.796381Z,Female,1,Bad,None,-2,,None,6
/data/local-files/?d=sample/1049_DIS_XX_TSI_cremad.m4a,40s,49,None,Moderate,46.518,None,2023-01-25T14:52:44.060258Z,78,None,2023-01-25T14:52:30.501438Z,Female,3,Good,A little,+2,,None,1
/data/local-files/?d=sample/1049_NEU_XX_IWW_cremad.m4a,40s,50,A little,None,12.666,None,2023-01-28T22:38:42.088727Z,263,None,2023-01-28T22:38:42.088682Z,Female,2,Meh,None,-1,,None,0 - None
/data/local-files/?d=sample/1049_NEU_XX_IWW_cremad.m4a,30s,50,Moderate,None,110.873,None,2023-01-26T12:18:03.024155Z,110,None,2023-01-26T12:18:03.024115Z,Female,1,Awful,None,-2,,None,3
/data/local-files/?d=sample/1049_NEU_XX_IWW_cremad.m4a,30s,50,Moderate,None,481.137,None,2023-01-25T15:00:55.329281Z,79,None,2023-01-25T15:00:55.329238Z,Female,3,Bad,None,-1,,None,2
/data/local-files/?d=sample/1050_HAP_MD_IEO_cremad.m4a,50s,51,None,Moderate,22.316,None,2023-01-28T22:39:09.129981Z,264,None,2023-01-28T22:39:09.129939Z,Male,2,Meh,None,+1,,None,0 - None
/data/local-files/?d=sample/1050_HAP_MD_IEO_cremad.m4a,30s,51,None,None,21.448,None,2023-01-26T12:18:27.938040Z,111,None,2023-01-26T12:18:27.937996Z,Male,1,Bad,None,-1,,Moderate,5
/data/local-files/?d=sample/1050_HAP_MD_IEO_cremad.m4a,60s,51,None,Moderate,31.719,None,2023-01-25T15:01:36.482151Z,80,None,2023-01-25T15:01:36.482106Z,Male,3,Good,Moderate,+2,,None,1
/data/local-files/?d=sample/1051_DIS_MD_IEO_cremad.m4a,50s,52,None,None,21.188,None,2023-01-28T22:39:38.913860Z,265,None,2023-01-28T22:39:38.913814Z,Male,2,Good,None,+1,,None,1
/data/local-files/?d=sample/1051_DIS_MD_IEO_cremad.m4a,40s,52,None,None,29.679,None,2023-01-26T12:22:28.713007Z,117,None,2023-01-26T12:22:28.712965Z,Male,1,Meh,None,0,,None,3
/data/local-files/?d=sample/1051_DIS_MD_IEO_cremad.m4a,30s,52,A little,None,44.214,A little,2023-01-25T15:02:26.761783Z,81,A little,2023-01-25T15:02:26.761738Z,Male,3,Meh,None,-1,,A little,3
/data/local-files/?d=sample/1053_ANG_XX_TSI_cremad.m4a,teens,53,None,Moderate,31.387999999999998,None,2023-02-14T13:27:15.506014Z,266,None,2023-01-28T22:40:03.067751Z,Female,2,Meh,None,+1,,None,1
/data/local-files/?d=sample/1053_ANG_XX_TSI_cremad.m4a,30s,53,None,None,21.611,A little,2023-01-26T12:23:01.163063Z,118,A little,2023-01-26T12:23:01.163022Z,Female,1,Bad,A little,-2,,Extremely,6
/data/local-files/?d=sample/1053_ANG_XX_TSI_cremad.m4a,30s,53,None,None,30.931,Moderate,2023-01-25T15:06:01.189685Z,82,A little,2023-01-25T15:06:01.189643Z,Female,3,Awful,Moderate,-3,,Extremely,7
/data/local-files/?d=sample/1053_HAP_XX_MTI_cremad.m4a,40s,54,None,A little,27.514,None,2023-02-14T13:24:04.327802Z,267,None,2023-01-28T22:40:17.864001Z,Female,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/1053_HAP_XX_MTI_cremad.m4a,40s,54,None,None,29.3,None,2023-01-26T12:23:38.354846Z,119,Extremely,2023-01-26T12:23:38.354791Z,Female,1,Meh,A little,-1,,None,7
/data/local-files/?d=sample/1053_HAP_XX_MTI_cremad.m4a,20s,54,None,Moderate,1577.674,None,2023-01-25T15:32:21.872961Z,83,None,2023-01-25T15:32:21.872916Z,Female,3,Good,A little,+2,,None,1
/data/local-files/?d=sample/1055_NEU_XX_IWL_cremad.m4a,50s,55,A little,None,10.254,None,2023-01-28T22:40:31.329302Z,268,None,2023-01-28T22:40:31.329258Z,Female,2,Bad,None,0,,None,0 - None
/data/local-files/?d=sample/1055_NEU_XX_IWL_cremad.m4a,60s,55,None,A little,51.573,None,2023-01-28T12:01:22.870639Z,230,None,2023-01-28T12:01:22.870596Z,Female,3,Meh,None,+1,,None,0 - None
/data/local-files/?d=sample/1055_NEU_XX_IWL_cremad.m4a,20s,55,A little,None,24.134,Moderate,2023-01-26T12:24:04.129645Z,120,A little,2023-01-26T12:24:04.129603Z,Female,1,Bad,None,-1,,A little,6
/data/local-files/?d=sample/1058_FEA_XX_DFA_cremad.m4a,50s,56,None,None,15.897,None,2023-01-28T22:40:50.338857Z,269,A little,2023-01-28T22:40:50.338811Z,Female,2,Bad,None,-1,,None,1
/data/local-files/?d=sample/1058_FEA_XX_DFA_cremad.m4a,40s,56,None,None,33.08,None,2023-01-28T12:02:00.626426Z,231,Extremely,2023-01-28T12:02:00.626377Z,Female,3,Bad,Moderate,-2,,A little,7
/data/local-files/?d=sample/1058_FEA_XX_DFA_cremad.m4a,40s,56,None,None,20.482,None,2023-01-26T12:24:26.239448Z,121,Extremely,2023-01-26T12:24:26.239391Z,Female,1,Bad,None,-2,,None,8
/data/local-files/?d=sample/1058_HAP_XX_IWW_cremad.m4a,60s,57,Moderate,None,18.598,None,2023-01-28T22:41:16.557990Z,270,None,2023-01-28T22:41:16.557942Z,Female,2,Bad,None,-2,,None,4
/data/local-files/?d=sample/1058_HAP_XX_IWW_cremad.m4a,30s,57,None,A little,1412.521,None,2023-01-28T12:25:37.806484Z,232,A little,2023-01-28T12:25:37.806442Z,Female,3,Good,Extremely,+1,,None,3
/data/local-files/?d=sample/1058_HAP_XX_IWW_cremad.m4a,30s,57,None,None,20.267,A little,2023-01-26T12:24:48.077067Z,122,Moderate,2023-01-26T12:24:48.077026Z,Female,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/106077_6.m4a,30s,58,None,Moderate,12.504,None,2023-01-28T22:41:31.651237Z,271,None,2023-01-28T22:41:31.651196Z,Female,2,Good,None,+1,,None,0 - None
/data/local-files/?d=sample/106077_6.m4a,30s,58,None,Moderate,34.583,None,2023-01-28T12:26:17.905256Z,233,None,2023-01-28T12:26:17.905211Z,Female,3,Good,None,+2,,None,0 - None
/data/local-files/?d=sample/106077_6.m4a,40s,58,None,None,26.616,Moderate,2023-01-26T12:25:17.130353Z,123,None,2023-01-26T12:25:17.130309Z,Female,1,Meh,None,-1,,None,3
/data/local-files/?d=sample/1061_NEU_XX_WSI_cremad.m4a,60s,59,A little,None,37.004,A little,2023-02-08T14:32:30.251345Z,567,None,2023-02-08T14:32:30.251304Z,Female,3,Meh,None,-1,,A little,3
/data/local-files/?d=sample/1061_NEU_XX_WSI_cremad.m4a,50s,59,None,None,12.439,None,2023-01-28T22:41:46.947705Z,272,None,2023-01-28T22:41:46.947658Z,Female,2,Good,None,+1,,None,1
/data/local-files/?d=sample/1061_NEU_XX_WSI_cremad.m4a,40s,59,None,None,25.172,Moderate,2023-01-26T12:25:44.026714Z,124,None,2023-01-26T12:25:44.026665Z,Male,1,Bad,None,-2,,None,6
/data/local-files/?d=sample/1063_HAP_XX_TIE_cremad.m4a,40s,60,None,A little,3107.861,None,2023-02-08T15:24:22.143819Z,568,None,2023-02-08T15:24:22.143772Z,Female,3,Meh,None,+1,,A little,2
/data/local-files/?d=sample/1063_HAP_XX_TIE_cremad.m4a,30s,60,None,None,8.724,None,2023-01-28T22:42:00.103353Z,273,None,2023-01-28T22:42:00.103309Z,Female,2,Meh,None,0,,None,2
/data/local-files/?d=sample/1063_HAP_XX_TIE_cremad.m4a,40s,60,None,None,17.038,A little,2023-01-26T12:29:49.898758Z,134,None,2023-01-26T12:29:49.898718Z,Female,1,Bad,None,-1,,A little,5
/data/local-files/?d=sample/1067_ANG_XX_IWW_cremad.m4a,60s,61,A little,None,40.486,None,2023-02-08T15:25:08.521198Z,569,Moderate,2023-02-08T15:25:08.521154Z,Male,3,Bad,A little,-1,,None,5
/data/local-files/?d=sample/1067_ANG_XX_IWW_cremad.m4a,60s,61,A little,None,12.492,None,2023-01-28T22:42:15.323141Z,274,None,2023-01-28T22:42:15.323098Z,Male,2,Meh,A little,0,,A little,2
/data/local-files/?d=sample/1067_ANG_XX_IWW_cremad.m4a,40s,61,A little,None,20.394,None,2023-01-26T12:29:31.254559Z,133,A little,2023-01-26T12:29:31.254515Z,Male,1,Meh,None,-1,,None,5
/data/local-files/?d=sample/1067_ANG_XX_WSI_cremad.m4a,60s,62,None,None,57.862,None,2023-03-08T08:45:40.946691Z,759,None,2023-03-08T08:45:32.975992Z,Male,2,Bad,None,-1,,Moderate,4
/data/local-files/?d=sample/1067_ANG_XX_WSI_cremad.m4a,80s,62,None,None,31.119,A little,2023-02-08T15:25:43.143501Z,570,None,2023-02-08T15:25:43.143458Z,Male,3,Awful,None,-2,,Extremely,5
/data/local-files/?d=sample/1067_ANG_XX_WSI_cremad.m4a,60s,62,None,None,16.58,A little,2023-01-26T12:29:08.902330Z,132,None,2023-01-26T12:29:08.902287Z,Male,1,Awful,None,-3,,Extremely,8
/data/local-files/?d=sample/1067_SAD_XX_TSI_cremad.m4a,80s,63,Moderate,None,26.218,None,2023-02-08T15:26:13.398930Z,571,A little,2023-02-08T15:26:13.398885Z,Male,3,Bad,None,-1,,None,4
/data/local-files/?d=sample/1067_SAD_XX_TSI_cremad.m4a,70s,63,None,A little,13.581,None,2023-01-28T22:42:31.428869Z,275,None,2023-01-28T22:42:31.428826Z,Male,2,Good,None,0,,None,1
/data/local-files/?d=sample/1067_SAD_XX_TSI_cremad.m4a,60s,63,A little,None,27.538,A little,2023-01-26T12:28:50.723860Z,131,None,2023-01-26T12:28:50.723819Z,Male,1,Bad,A little,-1,,None,6
/data/local-files/?d=sample/1069_SAD_XX_MTI_cremad.m4a,30s,64,A little,A little,74.992,None,2023-02-08T15:27:33.756199Z,572,A little,2023-02-08T15:27:33.756154Z,Male,3,Meh,None,0,,None,3
/data/local-files/?d=sample/1069_SAD_XX_MTI_cremad.m4a,50s,64,None,A little,17.497,None,2023-01-28T22:42:51.879990Z,276,None,2023-01-28T22:42:51.879948Z,Male,2,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/1069_SAD_XX_MTI_cremad.m4a,40s,64,None,None,21.549,A little,2023-01-26T12:28:21.519552Z,130,A little,2023-01-26T12:28:21.519509Z,Male,1,Bad,A little,-1,,None,3
/data/local-files/?d=sample/1070_SAD_XX_IOM_cremad.m4a,50s,65,Moderate,None,34.641,Moderate,2023-02-08T15:28:18.033760Z,573,None,2023-02-08T15:28:18.033715Z,Male,3,Bad,None,-1,,None,2
/data/local-files/?d=sample/1070_SAD_XX_IOM_cremad.m4a,50s,65,None,A little,11.968,None,2023-01-28T22:43:06.622305Z,277,None,2023-01-28T22:43:06.622264Z,Male,2,Good,None,+2,,None,1
/data/local-files/?d=sample/1070_SAD_XX_IOM_cremad.m4a,50s,65,None,None,21.883,Moderate,2023-01-26T12:27:38.121314Z,128,None,2023-01-26T12:27:38.121271Z,Male,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/1071_DIS_XX_IOM_cremad.m4a,40s,66,None,None,25.039,A little,2023-02-08T15:28:46.845006Z,574,None,2023-02-08T15:28:46.844961Z,Male,3,Meh,None,0,,None,1
/data/local-files/?d=sample/1071_DIS_XX_IOM_cremad.m4a,50s,66,A little,None,9.578,None,2023-01-28T22:43:22.012616Z,278,A little,2023-01-28T22:43:22.012571Z,Male,2,Meh,None,-1,,None,2
/data/local-files/?d=sample/1071_DIS_XX_IOM_cremad.m4a,30s,66,Moderate,None,18.159,None,2023-01-26T12:27:58.062097Z,129,None,2023-01-26T12:27:58.062053Z,Male,1,Awful,None,-2,,None,4
/data/local-files/?d=sample/1071_SAD_LO_IEO_cremad.m4a,30s,67,A little,None,25.275,None,2023-02-08T15:53:31.324726Z,575,None,2023-02-08T15:53:31.324683Z,Male,3,Meh,None,-1,,A little,2
/data/local-files/?d=sample/1071_SAD_LO_IEO_cremad.m4a,50s,67,A little,None,9.757,None,2023-01-28T22:43:34.463283Z,279,A little,2023-01-28T22:43:34.463233Z,Male,2,Meh,None,0,,None,2
/data/local-files/?d=sample/1071_SAD_LO_IEO_cremad.m4a,30s,67,Moderate,None,18.241,None,2023-01-26T12:27:09.875017Z,127,None,2023-01-26T12:27:09.874975Z,Male,1,Bad,None,-1,,None,3
/data/local-files/?d=sample/1077_DIS_XX_WSI_cremad.m4a,40s,68,None,None,27.694,A little,2023-02-08T15:54:03.004390Z,576,None,2023-02-08T15:54:03.004348Z,Male,3,Bad,None,-2,,Moderate,5
/data/local-files/?d=sample/1077_DIS_XX_WSI_cremad.m4a,50s,68,None,None,11.098,A little,2023-01-28T22:43:47.911870Z,280,None,2023-01-28T22:43:47.911827Z,Male,2,Bad,None,+1,,A little,1
/data/local-files/?d=sample/1077_DIS_XX_WSI_cremad.m4a,30s,68,None,None,34.308,Moderate,2023-02-15T06:59:08.978938Z,126,None,2023-01-26T12:26:49.940019Z,Male,1,Bad,None,-2,,Moderate,7
/data/local-files/?d=sample/1077_FEA_XX_TIE_cremad.m4a,40s,69,None,None,31.611,None,2023-03-02T10:05:14.981106Z,617,None,2023-03-02T10:05:14.981063Z,Male,3,Meh,None,0,,A little,2
/data/local-files/?d=sample/1077_FEA_XX_TIE_cremad.m4a,50s,69,A little,None,10.423,None,2023-01-28T22:44:00.638345Z,281,None,2023-01-28T22:44:00.638306Z,Male,2,Bad,None,+1,,A little,2
/data/local-files/?d=sample/1077_FEA_XX_TIE_cremad.m4a,40s,69,None,None,33.149,A little,2023-01-26T12:26:28.940862Z,125,None,2023-01-26T12:26:28.940819Z,Male,1,Bad,A little,-1,,A little,2
/data/local-files/?d=sample/1078_ANG_LO_IEO_cremad.m4a,60s,70,Moderate,None,38.523,A little,2023-03-02T10:00:20.798824Z,612,A little,2023-03-02T10:00:20.798772Z,Female,3,Bad,Moderate,-2,,Moderate,6
/data/local-files/?d=sample/1078_ANG_LO_IEO_cremad.m4a,40s,70,None,None,17.705,A little,2023-01-28T22:44:22.197956Z,282,None,2023-01-28T22:44:22.197914Z,Female,2,Meh,None,0,,None,2
/data/local-files/?d=sample/1078_ANG_LO_IEO_cremad.m4a,30s,70,None,None,23.336,None,2023-01-26T12:19:05.248523Z,112,None,2023-01-26T12:19:05.248474Z,Female,1,Bad,None,-1,,Moderate,5
/data/local-files/?d=sample/1080_ANG_XX_WSI_cremad.m4a,20s,71,None,None,32.285,Moderate,2023-03-02T10:07:43.363896Z,621,None,2023-03-02T10:07:43.363847Z,Male,3,Bad,None,-3,,Extremely,5
/data/local-files/?d=sample/1080_ANG_XX_WSI_cremad.m4a,20s,71,None,None,10.213,None,2023-01-28T22:44:36.371871Z,283,None,2023-01-28T22:44:36.371831Z,Male,2,Bad,None,-2,,Extremely,4
/data/local-files/?d=sample/1080_ANG_XX_WSI_cremad.m4a,30s,71,None,None,15.241,None,2023-01-26T12:31:31.984187Z,138,None,2023-01-26T12:31:31.984142Z,Male,1,Awful,None,-3,,Extremely,8
/data/local-files/?d=sample/1080_DIS_XX_IOM_cremad.m4a,30s,72,Moderate,None,172.475,Extremely,2023-03-02T10:16:25.426947Z,622,None,2023-03-02T10:16:25.426904Z,Male,3,Bad,None,-2,,A little,4
/data/local-files/?d=sample/1080_DIS_XX_IOM_cremad.m4a,50s,72,A little,None,28.915,None,2023-01-28T22:45:07.750856Z,284,None,2023-01-28T22:45:07.750812Z,Male,2,Bad,None,-1,,A little,2
/data/local-files/?d=sample/1080_DIS_XX_IOM_cremad.m4a,20s,72,None,None,19.997,Moderate,2023-01-26T12:31:53.586314Z,139,None,2023-01-26T12:31:53.586272Z,Male,1,Bad,None,-1,,None,2
/data/local-files/?d=sample/1084_HAP_XX_DFA_cremad.m4a,60s,73,None,A little,374.008,None,2023-03-02T10:22:43.095552Z,623,None,2023-03-02T10:22:43.095504Z,Female,3,Meh,None,0,,None,1
/data/local-files/?d=sample/1084_HAP_XX_DFA_cremad.m4a,60s,73,None,A little,13.889,None,2023-01-28T22:45:24.527555Z,285,None,2023-01-28T22:45:24.527514Z,Female,2,Good,None,0,,None,2
/data/local-files/?d=sample/1084_HAP_XX_DFA_cremad.m4a,40s,73,None,A little,58.228,None,2023-02-15T06:57:35.653864Z,140,None,2023-01-26T12:32:16.367800Z,Female,1,Meh,None,0,,None,2
/data/local-files/?d=sample/1085_FEA_XX_DFA_cremad.m4a,20s,74,A little,None,43.226,None,2023-03-02T10:23:30.537693Z,624,A little,2023-03-02T10:23:30.537631Z,Male,3,Bad,None,-1,,None,3
/data/local-files/?d=sample/1085_FEA_XX_DFA_cremad.m4a,50s,74,None,None,13.198,None,2023-01-28T22:45:41.205350Z,286,None,2023-01-28T22:45:41.205308Z,Male,2,Meh,None,0,,None,1
/data/local-files/?d=sample/1085_FEA_XX_DFA_cremad.m4a,30s,74,None,None,13.522,None,2023-01-26T12:32:31.676819Z,141,None,2023-01-26T12:32:31.676777Z,Male,1,Meh,None,-1,,None,3
/data/local-files/?d=sample/1086_ANG_XX_ITH_cremad.m4a,40s,75,A little,None,50.161,None,2023-03-02T10:24:25.505711Z,625,Extremely,2023-03-02T10:24:25.505665Z,Male,3,Awful,A little,-2,,A little,8
/data/local-files/?d=sample/1086_ANG_XX_ITH_cremad.m4a,30s,75,None,None,16.447,None,2023-01-28T22:46:01.798645Z,287,A little,2023-01-28T22:46:01.798603Z,Male,2,Bad,None,-2,,Moderate,3
/data/local-files/?d=sample/1086_ANG_XX_ITH_cremad.m4a,30s,75,None,None,25.956,A little,2023-01-26T12:32:59.234836Z,143,None,2023-01-26T12:32:59.234793Z,Male,1,Awful,None,-2,,Extremely,6
/data/local-files/?d=sample/1086_DIS_MD_IEO_cremad.m4a,40s,76,A little,None,1243.113,Moderate,2023-03-02T10:45:13.282525Z,626,None,2023-03-02T10:45:13.282465Z,Male,3,Bad,None,-2,,Moderate,5
/data/local-files/?d=sample/1086_DIS_MD_IEO_cremad.m4a,40s,76,None,None,10.517,Moderate,2023-01-28T22:46:14.929036Z,288,None,2023-01-28T22:46:14.928980Z,Male,2,Bad,None,0,,None,2
/data/local-files/?d=sample/1086_DIS_MD_IEO_cremad.m4a,40s,76,None,None,18.151,Moderate,2023-01-26T12:33:19.114548Z,144,None,2023-01-26T12:33:19.114502Z,Male,1,Bad,None,-1,,None,6
/data/local-files/?d=sample/1087_DIS_XX_TIE_cremad.m4a,70s,77,A little,None,32.673,None,2023-03-02T10:45:48.871500Z,627,None,2023-03-02T10:45:48.871443Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/1087_DIS_XX_TIE_cremad.m4a,60s,77,None,Moderate,12.105,None,2023-01-28T22:46:29.258167Z,289,None,2023-01-28T22:46:29.258122Z,Male,2,Good,None,+1,,None,2
/data/local-files/?d=sample/1087_DIS_XX_TIE_cremad.m4a,60s,77,None,None,23.494,A little,2023-01-26T12:33:44.244315Z,145,None,2023-01-26T12:33:44.244260Z,Male,1,Meh,None,0,,None,4
/data/local-files/?d=sample/1087_SAD_XX_ITS_cremad.m4a,50s,78,None,None,26.76,None,2023-03-02T10:59:51.299194Z,632,None,2023-03-02T10:59:51.299149Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/1087_SAD_XX_ITS_cremad.m4a,50s,78,None,None,9.67,None,2023-01-28T22:46:46.059074Z,290,A little,2023-01-28T22:46:46.059022Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/1087_SAD_XX_ITS_cremad.m4a,60s,78,None,None,15.813,None,2023-01-26T12:35:45.333479Z,150,None,2023-01-26T12:35:45.333428Z,Male,1,Bad,None,0,,None,5
/data/local-files/?d=sample/1088_NEU_XX_TIE_cremad.m4a,50s,79,None,None,18.56,None,2023-03-02T11:00:12.914737Z,633,None,2023-03-02T11:00:12.914691Z,Male,3,Meh,None,0,,None,0 - None
/data/local-files/?d=sample/1088_NEU_XX_TIE_cremad.m4a,50s,79,None,A little,7.518,None,2023-01-28T22:46:57.435553Z,291,None,2023-01-28T22:46:57.435507Z,Male,2,Meh,None,+1,,None,2
/data/local-files/?d=sample/1088_NEU_XX_TIE_cremad.m4a,60s,79,A little,None,18.432,None,2023-01-26T12:36:05.449752Z,151,None,2023-01-26T12:36:05.449705Z,Male,1,Meh,None,-1,,None,3
/data/local-files/?d=sample/1088_SAD_XX_IWW_cremad.m4a,50s,80,A little,None,26.549,None,2023-03-02T11:00:46.884629Z,634,None,2023-03-02T11:00:46.884580Z,Male,3,Meh,None,-1,,None,2
/data/local-files/?d=sample/1088_SAD_XX_IWW_cremad.m4a,50s,80,None,None,12.834,None,2023-01-28T22:47:12.732085Z,292,None,2023-01-28T22:47:12.732043Z,Male,2,Meh,None,-1,,None,2
/data/local-files/?d=sample/1088_SAD_XX_IWW_cremad.m4a,60s,80,A little,None,16.49,None,2023-01-26T12:36:23.722206Z,152,None,2023-01-26T12:36:23.722158Z,Male,1,Meh,None,-1,,None,3
/data/local-files/?d=sample/1089_DIS_XX_IWL_cremad.m4a,40s,81,None,Moderate,166.253,None,2023-03-02T11:03:36.707624Z,635,A little,2023-03-02T11:03:36.707579Z,Female,3,Good,Moderate,+2,,None,2
/data/local-files/?d=sample/1089_DIS_XX_IWL_cremad.m4a,40s,81,None,A little,37.841,None,2023-01-28T22:47:53.423645Z,293,None,2023-01-28T22:47:53.423603Z,Female,2,Meh,None,0,,None,2
/data/local-files/?d=sample/1089_DIS_XX_IWL_cremad.m4a,50s,81,None,None,25.248,A little,2023-01-26T12:36:50.624191Z,153,A little,2023-01-26T12:36:50.624132Z,Female,1,Bad,A little,-1,,Moderate,7
/data/local-files/?d=sample/1089_SAD_XX_TSI_cremad.m4a,20s,82,Moderate,None,3737.867,A little,2023-03-02T12:05:56.993901Z,636,None,2023-03-02T12:05:56.993855Z,Female,3,Bad,None,-1,,None,3
/data/local-files/?d=sample/1089_SAD_XX_TSI_cremad.m4a,40s,82,A little,None,16.493,None,2023-01-28T22:48:13.816303Z,294,None,2023-01-28T22:48:13.816256Z,Female,2,Meh,None,+1,,None,1
